id,date,label,prediction,prob,gh
58992082,2022-05,0,0,0.4572721151106164,4
59001751,2022-07,0,0,0.42568465835254826,4
58984653,2022-05,1,1,0.6181554377217445,9
59004688,2022-05,0,0,0.408341727528823,3
58993212,2022-06,0,0,0.4130139903362356,3
58997555,2022-05,0,0,0.39466856126884564,3
54983229,2022-05,0,0,0.34772178632828704,1
58996112,2022-09,0,1,0.595095381201767,9
54988970,2022-06,0,0,0.3848323105036057,2
54986288,2022-06,0,0,0.45155634049950527,4
54985076,2022-04,1,0,0.40667771646256545,3
58985868,2022-06,0,0,0.4382138369855376,4
58985063,2022-06,0,0,0.4842185021584609,5
58983893,2022-06,0,0,0.4858528673836964,5
54989871,2022-09,0,0,0.3858689311362247,2
58990649,2022-07,0,1,0.5970204742912267,9
58991182,2022-08,0,1,0.566476961480185,8
54985261,2022-05,0,0,0.38819547826913825,2
59001900,2022-05,1,0,0.40960125633181266,3
58998624,2022-08,0,0,0.3706648100788366,2
59003842,2022-04,0,1,0.5557858869441836,7
59001486,2022-05,0,1,0.5252257252170373,6
59003613,2022-07,0,1,0.5183820976748256,6
58986063,2022-05,0,1,0.538700000435143,7
58986802,2022-07,1,1,0.6058926200143244,9
58983048,2022-08,0,1,0.5492435349928927,7
58987035,2022-06,0,0,0.35976281699084894,2
59005413,2022-06,0,1,0.5259344057068907,6
58995532,2022-04,0,0,0.43229532134185,4
59004304,2022-06,0,0,0.44609204664349505,4
58986623,2022-06,0,0,0.4351910920628083,4
58992063,2022-09,0,1,0.5631625717377212,8
54989455,2022-08,0,0,0.33542853469028067,1
54986068,2022-04,0,0,0.4407507064180686,4
58995478,2022-04,0,1,0.5482927946664632,7
58994981,2022-05,0,1,0.5738232365385192,8
59003723,2022-06,0,1,0.5244982433977569,6
58995487,2022-04,0,0,0.4713721093258655,5
58994630,2022-05,0,1,0.5475854725656574,7
54984766,2022-08,0,0,0.485399295073646,5
58984757,2022-06,0,1,0.574882805601741,8
58988697,2022-04,1,1,0.6431166347973085,10
58990235,2022-04,0,0,0.37920063042931945,2
59003447,2022-05,0,1,0.5378071896544909,7
54991626,2022-07,0,0,0.48301184086362786,5
58997719,2022-05,0,1,0.5606469927795146,8
59001617,2022-05,1,1,0.5411999976226596,7
58982583,2022-08,0,0,0.36144311231007314,2
59002318,2022-08,0,1,0.531178803019132,7
54984214,2022-04,0,1,0.6029398627044674,9
58998833,2022-08,0,0,0.4003875512465062,3
54982356,2022-09,0,0,0.4159522623231041,3
58987512,2022-04,0,0,0.3821772754225002,2
54982859,2022-09,0,0,0.35619850758997385,1
54989065,2022-04,0,0,0.48051797291025466,5
58988956,2022-08,0,0,0.48975961953132807,5
54983342,2022-08,0,0,0.3497310676918648,1
54985358,2022-06,1,1,0.5729660215378616,8
59000457,2022-04,0,0,0.4892508820367841,5
58982397,2022-06,0,0,0.36764765106857544,2
58997607,2022-05,0,0,0.3830314588053411,2
59005683,2022-06,0,1,0.5242765626052888,6
58994856,2022-09,1,1,0.6246898889825876,9
58995726,2022-09,0,0,0.37949271013975144,2
58989819,2022-08,0,0,0.36527670470527057,2
59002087,2022-05,0,0,0.3709443288987883,2
59004571,2022-05,0,0,0.4355821777313578,4
58999971,2022-09,1,0,0.4072116820667553,3
54991321,2022-08,0,1,0.5236448174522094,6
58989270,2022-05,0,0,0.42229984388840797,3
59000930,2022-08,0,0,0.48084200996030496,5
58990289,2022-04,0,0,0.39474910358787824,3
58990724,2022-07,0,0,0.4944281394495399,6
59002105,2022-08,1,0,0.47501333090885206,5
58996619,2022-05,0,0,0.41804490695037394,3
58999668,2022-08,0,0,0.3477905436737294,1
58991594,2022-07,1,0,0.3974655675277027,3
58996010,2022-08,0,0,0.3986465008114497,3
58995381,2022-09,0,1,0.5729426611988458,8
59005841,2022-07,0,0,0.44317935915327067,4
54985748,2022-06,0,0,0.39323769586512003,3
59001818,2022-06,0,0,0.3999037031060925,3
58996773,2022-05,0,1,0.5583238899960303,7
59004587,2022-04,0,0,0.379279842956147,2
59002037,2022-06,1,0,0.4251641798710682,4
54983623,2022-06,0,0,0.3818376080369547,2
54985410,2022-04,0,0,0.35414793505004627,1
59002775,2022-08,0,0,0.32507330405618085,1
59005871,2022-05,0,0,0.42882600454704234,4
54990331,2022-04,0,0,0.37252406896031326,2
54990339,2022-09,0,0,0.45042098703533234,4
54988464,2022-05,0,0,0.47952403217032163,5
58991921,2022-04,0,0,0.4656743420972027,5
54991742,2022-08,0,1,0.5587435432273787,7
58991066,2022-07,0,1,0.5763268497203137,8
58982587,2022-05,0,0,0.4963419609095157,6
54986064,2022-06,1,0,0.36636315805290026,2
54988624,2022-09,0,0,0.4096965000713007,3
59001676,2022-06,1,0,0.3655823461672418,2
58987491,2022-09,0,1,0.5517409616563375,7
58986444,2022-06,0,1,0.5935469223717518,8
58993220,2022-06,1,0,0.4366482055683687,4
54986977,2022-04,1,1,0.5808465720300688,8
59003524,2022-05,0,0,0.46696783765480065,5
54986325,2022-05,0,0,0.4498135333385191,4
59001932,2022-08,0,0,0.45990161564172766,5
59003229,2022-05,0,1,0.5268286129672706,7
58991820,2022-05,0,0,0.3623472155470314,2
58984972,2022-06,0,0,0.35187086704819726,1
59002213,2022-04,0,0,0.40981641672128705,3
54988388,2022-06,0,1,0.5302078517423915,7
58998658,2022-09,0,0,0.39186075724837033,3
54985691,2022-08,1,1,0.6312070618782445,10
54983200,2022-05,0,0,0.41479948069691397,3
54986029,2022-04,0,0,0.47604281701925105,5
58988886,2022-04,0,1,0.6310097878247268,10
54991470,2022-05,0,0,0.38662792553945535,2
54983292,2022-06,0,0,0.45003052545740907,4
54986948,2022-08,1,0,0.4140207824727936,3
59001565,2022-05,0,0,0.3993928069853904,3
58983482,2022-05,0,0,0.3829658253245734,2
58984645,2022-08,1,1,0.5967026115677558,9
58994409,2022-05,0,1,0.604730107187011,9
58993039,2022-08,0,0,0.49491127774063215,6
59002389,2022-07,0,0,0.4544469433378193,4
58988432,2022-06,0,0,0.4091983715837022,3
58984207,2022-07,0,0,0.4744786907755519,5
58982507,2022-05,0,0,0.4933577864243713,6
59004857,2022-04,0,1,0.5100810515511491,6
58991389,2022-08,0,1,0.5085196792054892,6
54987756,2022-04,0,0,0.35877516044642604,2
59000497,2022-08,0,0,0.469987958960131,5
58983791,2022-05,0,0,0.4621600188773336,5
54986897,2022-04,0,0,0.4064314618737654,3
59002542,2022-05,0,1,0.5347312494761894,7
58984708,2022-06,0,0,0.40830291748768155,3
59001300,2022-05,0,1,0.5577634104424418,7
58994712,2022-05,0,0,0.419901899447065,3
54989370,2022-06,0,0,0.3317726747608469,1
59005266,2022-06,0,0,0.4176041225817018,3
58999868,2022-04,0,0,0.3550783342957603,1
58989236,2022-06,1,1,0.534107793263425,7
59005680,2022-08,0,0,0.4389693313499853,4
58999208,2022-08,0,0,0.3569441112729597,1
58983905,2022-06,0,0,0.4293752366535761,4
58990626,2022-05,0,0,0.45659888863316955,4
59004284,2022-04,0,0,0.4171157890774431,3
59000414,2022-05,0,0,0.38113837221911956,2
54984476,2022-05,0,0,0.4915114063364329,5
54987865,2022-05,0,0,0.39591469660867384,3
54986075,2022-08,1,1,0.5665660780347164,8
54986165,2022-05,0,0,0.38647568643907393,2
54989125,2022-08,0,0,0.35312839751586333,1
54987747,2022-04,0,1,0.6371097705217621,10
58993064,2022-04,0,0,0.4260607348366234,4
54985355,2022-05,0,0,0.38177228930829615,2
58999945,2022-07,0,1,0.516349303477706,6
54984182,2022-06,1,0,0.3773496637998487,2
59000851,2022-07,0,0,0.35591270108627826,1
58994224,2022-06,0,0,0.39712085733101377,3
54983694,2022-06,0,0,0.37655911726545155,2
54988879,2022-06,0,1,0.5343501215106239,7
58994781,2022-08,0,0,0.39425855459753045,3
54985214,2022-06,0,0,0.427450609837222,4
54988306,2022-05,0,1,0.5318979712839408,7
58994429,2022-05,1,1,0.5698514834427517,8
58995813,2022-04,0,1,0.6011322484220024,9
54986687,2022-05,0,0,0.4035693349228688,3
58999709,2022-05,0,0,0.35523783531794995,1
59000307,2022-07,0,0,0.39046853502084067,2
59002940,2022-06,0,1,0.5123970980219763,6
54986826,2022-07,0,0,0.40391262745801904,3
58987368,2022-06,0,1,0.5525973937518815,7
54987487,2022-04,0,0,0.4239925749074417,3
54982579,2022-06,0,0,0.3433522685263388,1
58991651,2022-09,0,0,0.3814426564799889,2
58989150,2022-04,0,0,0.3987080671852051,3
54992451,2022-04,0,0,0.40559995990761216,3
54988132,2022-08,0,0,0.3776102095654078,2
54985177,2022-04,0,0,0.3976356322686343,3
54983039,2022-07,0,1,0.5428300827553796,7
59004203,2022-08,0,0,0.40249922074490746,3
59000105,2022-09,0,1,0.5358861403458842,7
54987227,2022-07,0,0,0.40630967792190525,3
58988360,2022-07,0,1,0.5628271385960631,8
58989278,2022-05,0,0,0.3471087700544895,1
59005843,2022-09,0,1,0.5350927860945719,7
58994035,2022-05,0,0,0.4130586945680995,3
54987807,2022-08,0,1,0.5999911083523536,9
59005838,2022-05,0,1,0.5195208723284273,6
54983721,2022-07,0,0,0.43136749668058705,4
58987963,2022-04,0,1,0.5952023571065034,9
54987829,2022-07,0,0,0.45923688879300323,5
58989402,2022-05,0,0,0.41112103677602674,3
58989705,2022-05,1,0,0.4084014635179863,3
54982897,2022-09,0,0,0.4184600123938035,3
54986146,2022-05,1,0,0.46659102463338714,5
58987276,2022-05,0,1,0.5483934793263219,7
58994215,2022-04,0,0,0.36613840987626395,2
58994773,2022-08,0,0,0.4989026668656228,6
59001563,2022-04,1,1,0.5414413595811277,7
54984070,2022-08,0,1,0.5364169136875495,7
59002145,2022-05,0,0,0.40263593034903805,3
58989720,2022-08,0,0,0.37218147403265844,2
58992510,2022-05,0,0,0.4934096113386368,6
58990030,2022-07,0,0,0.4974905849643592,6
58994911,2022-07,0,1,0.6031023225750217,9
58992627,2022-06,0,1,0.5512565589074893,7
58988044,2022-06,0,1,0.5567008106775984,7
54988107,2022-05,1,0,0.399613270046387,3
54987936,2022-04,0,1,0.609664858973537,9
58984737,2022-05,0,0,0.3985661403675815,3
58990417,2022-04,0,0,0.3862839712940131,2
59002317,2022-06,0,0,0.47527680471173733,5
54990623,2022-05,1,1,0.5790051528990873,8
58986996,2022-08,1,1,0.6070488609901799,9
58998275,2022-05,1,1,0.5753165080120588,8
54987857,2022-04,1,0,0.39967768239876994,3
59002841,2022-08,0,0,0.4391070624957168,4
54985730,2022-07,1,0,0.3797751425696536,2
54983198,2022-05,0,1,0.5830252318016522,8
59004658,2022-06,1,0,0.42868897365669417,4
58990734,2022-07,0,0,0.45966168610429664,5
54984903,2022-06,1,1,0.5472839385689791,7
54986113,2022-05,0,0,0.40583633450140977,3
54989788,2022-04,0,0,0.3672378601989453,2
54988209,2022-06,0,0,0.447537884592345,4
58991938,2022-05,0,0,0.4251859222701435,4
58992285,2022-07,1,1,0.6379954011371507,10
54986508,2022-06,0,0,0.4057443312268588,3
58986784,2022-04,1,1,0.5941704955757219,9
58997856,2022-07,0,1,0.5044092065503617,6
58994986,2022-04,0,0,0.4464336904321271,4
54988329,2022-06,0,1,0.5981230375895447,9
58985654,2022-07,0,0,0.4598386112898081,5
58992482,2022-07,0,1,0.6363289911537737,10
58990236,2022-08,0,0,0.3945129353899043,3
54991827,2022-05,0,0,0.42687763899426934,4
58987232,2022-05,0,1,0.5911781190073083,8
58996120,2022-06,0,1,0.5613374781572215,8
58989777,2022-05,0,0,0.38926023649201824,2
54987715,2022-08,0,1,0.550004957621433,7
54984201,2022-06,0,1,0.5418045638983976,7
58990154,2022-09,0,0,0.4340956392671796,4
59001951,2022-06,0,0,0.3930552495560494,3
58998925,2022-05,0,0,0.3786589168680175,2
58991789,2022-04,1,1,0.5716422439286833,8
58999263,2022-04,0,0,0.4783958707267674,5
59001213,2022-09,0,0,0.36528551784853247,2
58989269,2022-05,1,0,0.4283017667257382,4
58999688,2022-04,0,0,0.44601299329087496,4
58983500,2022-05,1,1,0.5585160501208105,7
54991090,2022-05,0,0,0.3662065141063515,2
54989050,2022-05,0,1,0.5043205416506779,6
58988250,2022-04,0,1,0.5857867640210632,8
58997551,2022-07,1,0,0.4391483519757056,4
54991473,2022-05,0,0,0.4308836679794983,4
58986723,2022-06,0,0,0.3933315105629454,3
58982672,2022-06,0,1,0.5682028999508205,8
58982776,2022-08,1,1,0.6083638674429591,9
54989201,2022-08,0,0,0.4691409188971765,5
59003191,2022-05,0,0,0.43508603558741377,4
59000639,2022-05,1,1,0.5504663092101301,7
54992395,2022-09,0,0,0.4600455110714645,5
54985058,2022-05,0,0,0.34224324669308503,1
59003330,2022-05,0,0,0.40124515096110835,3
58987931,2022-04,0,0,0.3887518901365987,2
54986274,2022-04,0,0,0.42332451936080473,3
58987900,2022-09,0,1,0.529352997275428,7
54988283,2022-05,1,1,0.5872896700014354,8
54986125,2022-05,0,0,0.40608509080949845,3
54991534,2022-09,0,0,0.4360793004865379,4
54987682,2022-04,0,0,0.38579833850114603,2
58986727,2022-08,1,1,0.5910540369860712,8
54986538,2022-05,1,1,0.6148674535809496,9
54988125,2022-08,0,0,0.4003719799425447,3
58983868,2022-05,0,0,0.36493987416868817,2
58991085,2022-05,1,1,0.518000736290066,6
58998661,2022-04,1,1,0.541511283418912,7
54986055,2022-06,0,1,0.6102757166354603,9
54986045,2022-08,0,0,0.3729924405146333,2
58988200,2022-04,1,1,0.5918454244645576,8
58985568,2022-05,0,0,0.3909665725653544,3
54991108,2022-05,1,0,0.38213600193845404,2
58987530,2022-05,0,0,0.4122424909206676,3
58983376,2022-05,0,1,0.5415580564417416,7
58987402,2022-06,0,1,0.5362993347957634,7
58989592,2022-05,1,1,0.5477486398928173,7
54988391,2022-07,0,1,0.5830021094377397,8
54986851,2022-08,1,1,0.5738982181479709,8
58995436,2022-05,1,1,0.5475277818641403,7
58992044,2022-05,1,0,0.47107157647371317,5
58999963,2022-06,0,1,0.5388735130756894,7
58983813,2022-08,0,0,0.3231278216306024,1
58993081,2022-05,0,1,0.5220112877282588,6
58994395,2022-05,0,0,0.38062241136867975,2
54984047,2022-08,1,1,0.5096505206872273,6
54987300,2022-04,1,1,0.5746584887371687,8
58997954,2022-04,0,0,0.43774874963335114,4
58990836,2022-08,0,0,0.48390888003710175,5
54984830,2022-09,0,1,0.5498449310550506,7
58996882,2022-04,0,1,0.6308537746124084,10
58991343,2022-06,0,0,0.37605395891767757,2
58985717,2022-04,0,0,0.48389766511283533,5
59000822,2022-04,0,0,0.3522741349290822,1
54986688,2022-06,0,0,0.36955036275722036,2
54987789,2022-04,0,0,0.36239231574262737,2
58986183,2022-05,0,1,0.591069206205924,8
58988052,2022-09,0,0,0.3533745928103608,1
59002472,2022-05,1,1,0.6486201326588605,10
58991638,2022-07,0,1,0.5560654393717007,7
54986049,2022-05,0,0,0.38083640856619366,2
58982376,2022-06,0,0,0.3959708578248349,3
54988645,2022-08,0,0,0.41771520555823316,3
59001188,2022-08,0,0,0.4943905132920641,6
54989257,2022-04,1,1,0.5613973941343089,8
54985820,2022-07,0,1,0.5246053204350046,6
58996590,2022-04,0,0,0.37733573659356096,2
54982725,2022-07,0,0,0.3694607227115086,2
54990272,2022-05,0,1,0.5359694168150749,7
58993131,2022-06,1,1,0.5291853935959331,7
59004489,2022-09,0,0,0.3633950365888357,2
58990727,2022-05,0,0,0.43843335613501466,4
59005405,2022-08,0,0,0.40063105716650427,3
59000129,2022-08,0,0,0.40693306207625796,3
58998256,2022-07,0,0,0.47103416420592237,5
54984386,2022-05,1,1,0.5544662006812952,7
59004930,2022-05,0,1,0.5337709552497276,7
54988522,2022-06,1,1,0.6376127497919798,10
54991669,2022-07,0,1,0.531469284252174,7
54985197,2022-06,0,1,0.5705404874260271,8
59001626,2022-06,0,0,0.37672546510695204,2
58997724,2022-06,1,0,0.40609299612081395,3
58990200,2022-08,0,0,0.43039568462077893,4
59005880,2022-08,0,1,0.5102516032150411,6
58994607,2022-04,0,1,0.5369663736635716,7
58988166,2022-07,0,0,0.41643941765063913,3
59004946,2022-08,0,0,0.38073946948942367,2
58985785,2022-09,0,0,0.4361990040098731,4
58987924,2022-08,0,0,0.4660847916646062,5
58983160,2022-09,0,0,0.41243236378545406,3
58989298,2022-06,0,0,0.45782333224916505,4
59000502,2022-08,0,0,0.4076290142398951,3
58990469,2022-07,1,1,0.6206381800360472,9
58990986,2022-04,0,0,0.4300511088974445,4
58985198,2022-07,0,0,0.34504658283715883,1
59005740,2022-04,0,0,0.393224431029749,3
58992934,2022-04,0,1,0.626987515326713,9
54985816,2022-09,0,0,0.4451244550373443,4
58991841,2022-08,0,0,0.36022920711772116,2
54990270,2022-07,0,0,0.37940866084121644,2
58994019,2022-09,0,0,0.4817813053868192,5
59005543,2022-09,1,0,0.3975711411677221,3
54988117,2022-08,1,0,0.4498222049182794,4
54987336,2022-06,0,0,0.3676712193875628,2
54984680,2022-09,0,0,0.47723805913192996,5
58992419,2022-08,1,0,0.4215127413874966,3
58994016,2022-06,1,0,0.4014800309706276,3
59005496,2022-04,0,0,0.49924993743409546,6
58985900,2022-07,1,1,0.591650650259561,8
58995950,2022-05,1,1,0.5260737923483014,6
59000853,2022-04,0,0,0.37825898532436397,2
54989030,2022-05,0,0,0.4241649900749387,3
54990614,2022-07,1,0,0.3680588644926418,2
54986944,2022-06,0,0,0.3871833999316888,2
58996551,2022-05,0,0,0.363898502074537,2
58999966,2022-06,0,0,0.3838046060704292,2
54985862,2022-07,0,0,0.36394576691370006,2
59005303,2022-08,0,0,0.3910980705117732,3
58985909,2022-09,0,0,0.4665994271026721,5
58990187,2022-05,0,0,0.3709105310781808,2
58990002,2022-05,0,0,0.4045873834824551,3
54988512,2022-05,1,0,0.4628245403554172,5
58986657,2022-07,0,1,0.5275318850345103,7
59001031,2022-09,0,1,0.5612174964206176,8
54988520,2022-05,1,1,0.568275587619854,8
58999582,2022-06,0,1,0.5381792647372512,7
58985847,2022-08,0,1,0.6078791841694359,9
58991802,2022-09,0,0,0.400629839459108,3
54983331,2022-04,0,1,0.595472794541611,9
59005860,2022-05,0,1,0.5378154497983917,7
58997876,2022-07,0,0,0.38415217069004215,2
54989286,2022-07,0,0,0.3702686033680507,2
54989180,2022-06,0,1,0.5689917822430589,8
58997216,2022-05,0,0,0.41248556988614604,3
58984589,2022-06,0,0,0.4939181504886776,6
58984882,2022-07,0,0,0.393914445665575,3
58994767,2022-05,1,1,0.5493508537656747,7
59000101,2022-05,1,1,0.5832516169314642,8
54992357,2022-08,0,0,0.4505414684445202,4
54988630,2022-08,0,0,0.452400062108219,4
59006219,2022-07,0,0,0.42107754643842094,3
59004226,2022-05,0,1,0.5153122785653848,6
54991585,2022-05,0,0,0.3853615090846546,2
58990273,2022-04,0,1,0.5282585192932272,7
54987233,2022-05,0,0,0.3864745403634835,2
58985005,2022-05,1,1,0.554041248815317,7
54986797,2022-05,0,1,0.5460327919297852,7
58992592,2022-08,0,0,0.4682591188214865,5
58996802,2022-08,0,0,0.41550222536084064,3
58989341,2022-04,1,1,0.6429396055325826,10
58997449,2022-09,0,0,0.4148698259022499,3
58998919,2022-04,1,1,0.539731286320256,7
54988422,2022-08,0,0,0.42335543136964526,3
58996837,2022-09,0,1,0.6013770835338879,9
58983845,2022-08,0,1,0.5923083875586734,8
59005255,2022-08,0,0,0.3769198667633659,2
58983271,2022-04,0,0,0.4003872115599366,3
58985870,2022-05,0,0,0.42656780601009764,4
59004757,2022-08,0,0,0.38144314979621435,2
59003280,2022-05,1,1,0.5417422671464971,7
54989873,2022-07,0,0,0.44575331885711267,4
58993583,2022-08,0,0,0.40070947041128535,3
58989284,2022-09,0,0,0.43065162566760334,4
59003267,2022-07,0,1,0.5038471183714385,6
54988154,2022-05,1,1,0.6214291755322162,9
58990902,2022-05,1,1,0.6286207573096881,10
58985684,2022-08,0,1,0.5682656890675661,8
59005917,2022-04,0,0,0.38734467986246296,2
54991219,2022-08,1,1,0.5446935706555227,7
59004680,2022-09,0,0,0.36854954139709795,2
54983232,2022-05,1,1,0.5813056243175965,8
58982511,2022-06,0,0,0.4334377472790515,4
59003935,2022-04,0,0,0.4350230067351292,4
58984182,2022-06,0,0,0.42295604137645154,3
54985643,2022-05,0,0,0.4470467406723669,4
58991751,2022-05,0,0,0.39704260622592996,3
58999754,2022-05,1,0,0.4796941629504687,5
58991782,2022-07,0,1,0.606541346383579,9
54985192,2022-06,1,1,0.6150752245279617,9
54983601,2022-08,0,1,0.5947129415565906,9
54986067,2022-08,0,0,0.3930690179053927,3
54984416,2022-07,0,1,0.598844279586362,9
58985805,2022-06,1,1,0.6403083758464517,10
54988080,2022-05,0,1,0.565406532405087,8
58993948,2022-08,0,1,0.5786052540356758,8
58995860,2022-05,0,1,0.5012098469859678,6
58986443,2022-06,0,0,0.4266470868812845,4
58986051,2022-04,0,1,0.5282572923748421,7
54985523,2022-04,0,1,0.5295275513352766,7
59003717,2022-07,0,1,0.5172292704959193,6
58994117,2022-05,0,0,0.4233610418415208,3
58992134,2022-06,0,0,0.48871535895596435,5
58996247,2022-09,0,0,0.3482802697004208,1
58984798,2022-06,0,0,0.3329110753830768,1
58995283,2022-09,0,0,0.4911285458808031,5
59005240,2022-04,0,0,0.43035002220244883,4
58989779,2022-06,0,0,0.37182472706454833,2
59004885,2022-06,1,0,0.3954309826633049,3
58985964,2022-08,0,1,0.5220911534754227,6
59001863,2022-04,0,0,0.48955876321048025,5
54985432,2022-05,0,0,0.41867682394936667,3
54984134,2022-05,1,1,0.5920854412308024,8
58988758,2022-04,0,1,0.5676912926571979,8
59000887,2022-05,0,1,0.5604193166885976,8
58991432,2022-05,0,0,0.4791228766494106,5
54986232,2022-04,0,0,0.38564575135206103,2
58990826,2022-05,0,0,0.47999059718888476,5
58984128,2022-06,0,0,0.3793413870148104,2
54988984,2022-08,0,0,0.44265817877299246,4
58996823,2022-09,0,1,0.511260533869444,6
58985795,2022-09,1,1,0.59678787199133,9
54982530,2022-06,0,0,0.408629955604148,3
54992408,2022-08,0,1,0.534387396803982,7
58994744,2022-08,1,0,0.44551730222231245,4
54985745,2022-08,0,0,0.4389584442799749,4
58993563,2022-06,0,1,0.5765448487198471,8
58986950,2022-06,0,0,0.41701648503940697,3
58986053,2022-05,0,0,0.40219825444741103,3
58993739,2022-04,0,0,0.4781596128574026,5
58997104,2022-06,0,1,0.5538201096834635,7
54990550,2022-05,0,0,0.3742652060102226,2
54985378,2022-07,0,1,0.5882732140568092,8
58990756,2022-07,0,0,0.40054422777130905,3
59006239,2022-06,0,1,0.5553525540235725,7
59000320,2022-06,0,0,0.49697298536774315,6
58999712,2022-05,1,1,0.5344910924504515,7
54983307,2022-04,0,0,0.40067548105884276,3
59000958,2022-05,0,0,0.3517633933309609,1
58988942,2022-05,0,0,0.4901728321369472,5
58983946,2022-08,0,0,0.4350597945828168,4
58986298,2022-08,0,0,0.4429947571747975,4
54987381,2022-08,0,1,0.5983278413251075,9
58988263,2022-06,0,0,0.37680340213646374,2
59002429,2022-04,0,0,0.4484478635137009,4
58992849,2022-09,0,0,0.35831975997194304,2
58984475,2022-07,0,0,0.4091223137281466,3
54983719,2022-04,0,0,0.45243434698813695,4
54986028,2022-05,0,0,0.41187693759645155,3
54986764,2022-09,0,0,0.38960076010210015,2
58988534,2022-08,0,1,0.5838050028298951,8
58995703,2022-04,1,1,0.5849247814489578,8
59001175,2022-06,0,0,0.38691704787708964,2
54985606,2022-04,0,0,0.4523070323375054,4
54986974,2022-05,0,0,0.34031372789848957,1
58992009,2022-06,0,0,0.33432338367281383,1
58984430,2022-09,0,0,0.3850116021298938,2
54984774,2022-08,0,1,0.5316395979108733,7
54985110,2022-05,0,1,0.5832596359226371,8
58998989,2022-04,0,1,0.5761996729331973,8
58990850,2022-04,0,0,0.4266954172357118,4
58989082,2022-07,1,1,0.6028732897855473,9
58994340,2022-04,1,1,0.52451420411434,6
54986705,2022-09,0,1,0.6122749992483568,9
54984987,2022-05,0,0,0.4285323219541439,4
58988196,2022-09,0,0,0.3696473722004562,2
54989322,2022-06,0,1,0.5839290216068289,8
58999145,2022-06,0,0,0.3768528206552128,2
58996294,2022-08,0,0,0.4905559848922949,5
54987053,2022-05,0,1,0.6099051989652883,9
58999934,2022-04,0,0,0.39083220374648625,3
58990519,2022-05,1,1,0.5299858237117708,7
59004235,2022-09,1,0,0.4378798618619612,4
54984577,2022-05,0,0,0.4270666571316854,4
54992137,2022-06,0,0,0.48309042575819644,5
58983266,2022-09,0,1,0.6125601852032256,9
58985599,2022-07,0,0,0.3950491880204566,3
54988051,2022-05,1,0,0.42782275876362413,4
58987715,2022-07,1,1,0.5207673604154965,6
59001107,2022-09,0,0,0.35751280572645755,2
58988902,2022-08,0,0,0.36408822734010315,2
58995117,2022-05,0,0,0.41121318417521446,3
54985173,2022-06,0,1,0.5772258660680186,8
58986069,2022-06,0,0,0.3260754317068503,1
58993461,2022-08,0,1,0.6190849428471146,9
54983809,2022-05,1,1,0.557817905278221,7
54982697,2022-04,0,0,0.37415836732622265,2
58984900,2022-05,0,1,0.6091438058681138,9
58995803,2022-06,0,0,0.4917674477471054,5
54991441,2022-05,1,1,0.5101298309736549,6
58991614,2022-06,1,1,0.6289119015855058,10
58995231,2022-09,0,0,0.3942311657383922,3
54987871,2022-07,0,1,0.5945047711301055,9
58989171,2022-06,0,0,0.3469554687860593,1
59005490,2022-05,0,0,0.42225272176188716,3
59005598,2022-05,0,0,0.43179042269919615,4
58994376,2022-05,0,0,0.37169556464876613,2
58996172,2022-05,1,1,0.5328825405262168,7
58997888,2022-09,0,0,0.3520121738257033,1
58993467,2022-04,0,0,0.46686666929119675,5
59004100,2022-05,0,0,0.4834074242856524,5
54991967,2022-05,0,1,0.5470460449614463,7
58993180,2022-05,0,0,0.3666305266232194,2
54989291,2022-08,0,0,0.3845052033192647,2
58994121,2022-04,1,1,0.5533177269795871,7
54991614,2022-06,0,0,0.38000753210530713,2
54991100,2022-09,0,0,0.3612389383959589,2
58999697,2022-04,0,0,0.3743214943606897,2
58998223,2022-05,0,1,0.511399446088581,6
58985008,2022-04,1,0,0.4016523348361315,3
58991271,2022-07,0,0,0.41067064038399337,3
58989333,2022-06,0,0,0.3948314581110062,3
58991914,2022-06,0,0,0.38177462136912,2
58995052,2022-04,0,0,0.4196181872865213,3
54988718,2022-05,0,0,0.37298304121594006,2
59002619,2022-09,0,0,0.3977107230619308,3
59000868,2022-07,1,1,0.5561139283254852,7
58986566,2022-06,0,0,0.3306240384890748,1
54984616,2022-05,0,0,0.47018528846749524,5
58998866,2022-07,1,0,0.4255008388456163,4
54987088,2022-07,0,1,0.5703867220696334,8
58991395,2022-06,0,1,0.5153195958035319,6
58982563,2022-05,0,0,0.38293412450806097,2
58987349,2022-05,0,0,0.457889588860561,4
59004662,2022-08,0,0,0.4004800133730768,3
58994284,2022-05,0,1,0.5240127698632208,6
58990576,2022-07,0,0,0.45926376975777755,5
59005128,2022-06,0,1,0.5198749857987999,6
58998105,2022-07,0,0,0.3571853564500931,2
54987017,2022-05,0,1,0.6615774320236101,10
59002836,2022-05,0,0,0.3941706012569752,3
